Date,Volume,Value,Open,High,Low,Close,Change,Transaction
2016-09-12,"7,236,436","498,384,107",69.35,69.35,68.7,68.85,-0.55,"1,986"
2016-09-13,"7,123,286","490,199,734",69.1,69.2,68.2,68.85, 0.00,"1,413"
2016-09-14,"5,624,161","386,564,787",68.5,69.05,68.45,68.45,-0.40,"1,162"
2016-09-19,"9,887,905","695,261,205",69.4,71.0,69.4,71.0,+2.55,"2,918"
2016-09-20,"2,795,180","197,878,706",70.9,71.0,70.6,70.9,-0.10,796
2016-09-21,"12,156,219","864,927,150",70.75,71.35,70.55,71.25,+0.35,"3,370"
2016-09-22,"4,929,382","352,530,819",71.9,72.0,71.25,71.4,+0.15,"1,128"
2016-09-23,"4,215,738","302,470,817",71.5,71.9,71.4,71.9,+0.50,"1,607"
2016-09-26,"3,736,578","265,907,989",71.5,71.5,71.0,71.0,-0.90,765
2016-09-29,"9,624,483","691,781,380",71.85,72.15,71.4,71.9,+0.90,"2,068"
2016-09-30,"5,843,939","415,283,648",71.15,71.35,70.8,70.95,-0.95,820
2016-10-03,"3,888,034","277,328,688",71.2,71.6,71.1,71.45,+0.50,851
2016-10-04,"5,169,849","370,215,087",71.45,71.75,71.3,71.75,+0.30,718
2016-10-05,"2,838,310","203,317,488",71.6,71.85,71.45,71.5,-0.25,489
2016-10-06,"2,071,768","148,366,268",71.7,71.75,71.45,71.7,+0.20,520
2016-10-07,"3,053,425","218,908,302",71.6,71.8,71.6,71.65,-0.05,516
