Date,Volume,Value,Open,High,Low,Close,Change,Transaction
2016-05-30,"38,311,828","6,001,068,751",157.0,158.0,155.0,157.0,+0.50,"11,762"
2016-05-31,"70,177,201","10,968,771,725",156.5,157.5,155.0,156.5,-0.50,"11,056"
2016-06-01,"27,743,096","4,386,766,007",156.0,159.0,156.0,159.0,+2.50,"9,500"
2016-06-02,"21,999,904","3,500,288,755",159.0,160.0,158.0,159.0, 0.00,"7,933"
2016-06-03,"32,020,341","5,124,469,706",159.0,160.5,159.0,160.5,+1.50,"10,969"
2016-06-04,"2,631,269","420,392,883",160.0,160.0,159.5,160.0,-0.50,"1,428"
2016-06-06,"28,898,951","4,651,663,660",161.0,162.0,160.0,161.0,+1.00,"8,667"
2016-06-07,"47,573,770","7,726,094,806",161.5,163.5,161.0,162.0,+1.00,"12,269"
2016-06-08,"45,587,946","7,522,713,617",164.0,166.0,163.5,165.5,+3.50,"15,173"
2016-06-13,"54,689,228","8,843,806,836",161.0,162.5,161.0,162.0,-3.50,"14,466"
2016-06-14,"27,823,266","4,508,801,432",161.0,163.0,161.0,162.0, 0.00,"10,951"
2016-06-15,"29,328,888","4,763,332,856",162.0,163.0,161.0,163.0,+1.00,"9,142"
2016-06-16,"36,957,340","5,942,664,024",161.5,162.5,159.5,160.5,-2.50,"7,324"
2016-06-17,"31,326,264","5,117,145,004",162.5,164.5,162.0,163.0,+2.50,"9,885"
2016-06-20,"24,949,407","4,090,155,341",164.5,165.0,163.0,163.0, 0.00,"8,639"
2016-06-21,"28,042,486","4,621,986,401",164.0,165.5,163.5,165.5,+2.50,"10,369"
2016-06-22,"30,409,069","5,013,175,385",164.5,166.0,163.5,166.0,+0.50,"8,180"
2016-06-23,"22,592,551","3,715,357,864",165.5,166.0,164.0,164.0,-2.00,"8,298"
2016-06-24,"86,994,060","13,854,488,100",164.0,164.0,154.5,159.0,-5.00,"27,192"
2016-06-27,"43,401,750","6,739,714,431",154.5,156.0,154.0,155.5,X0.00,"17,925"
2016-06-28,"39,095,886","6,111,752,511",155.5,157.5,155.0,157.0,+1.50,"12,685"
2016-06-29,"32,131,574","5,108,302,566",158.5,160.0,158.0,159.0,+2.00,"12,754"
2016-06-30,"42,854,433","6,916,567,646",161.0,163.0,159.5,162.5,+3.50,"14,833"
2016-07-01,"36,577,822","6,042,239,175",164.5,166.0,163.5,166.0,+3.50,"13,186"
2016-07-04,"25,968,655","4,302,829,364",165.5,166.5,164.5,166.0, 0.00,"9,484"
2016-07-05,"16,422,882","2,697,844,648",165.0,165.5,164.0,164.0,-2.00,"6,930"
2016-07-06,"35,100,107","5,661,722,124",163.0,163.0,160.5,161.5,-2.50,"12,026"
2016-07-07,"24,442,273","4,009,459,272",163.5,165.0,163.0,164.5,+3.00,"9,726"
2016-07-11,"53,434,920","9,066,254,650",170.0,170.5,168.5,170.0,+5.50,"14,951"
2016-07-12,"42,128,936","7,177,356,520",171.0,171.5,169.5,171.0,+1.00,"15,021"
2016-07-13,"51,719,990","8,708,079,977",169.5,170.0,167.0,168.5,-2.50,"17,109"
2016-07-14,"36,131,819","6,094,183,541",167.0,170.0,167.0,169.0,+0.50,"12,414"
2016-07-15,"41,822,109","7,039,081,421",168.0,169.5,166.5,169.5,+0.50,"13,283"
2016-07-18,"24,774,059","4,188,965,471",168.0,170.0,168.0,169.5, 0.00,"6,898"
2016-07-19,"43,707,370","7,424,369,044",170.5,170.5,169.0,170.5,+1.00,"12,495"
2016-07-20,"39,076,857","6,633,505,533",170.0,170.5,169.0,170.0,-0.50,"14,235"
2016-07-21,"35,220,658","6,034,355,320",171.0,172.0,170.0,172.0,+2.00,"12,625"
2016-07-22,"29,804,436","5,106,380,820",172.0,172.0,170.5,171.0,-1.00,"9,643"
2016-07-25,"27,180,811","4,645,419,181",172.0,173.0,169.0,171.5,+0.50,"9,757"
2016-07-26,"32,736,383","5,634,149,876",172.0,173.0,171.5,173.0,+1.50,"12,399"
2016-07-27,"36,108,136","6,318,691,514",175.0,176.0,174.5,175.0,+2.00,"10,896"
2016-07-28,"31,138,296","5,464,444,857",175.0,176.5,173.0,176.5,+1.50,"9,647"
2016-07-29,"30,008,528","5,229,445,495",177.0,177.0,172.5,172.5,-4.00,"8,686"
2016-08-01,"34,703,892","6,112,481,446",175.0,177.0,174.5,177.0,+4.50,"11,713"
2016-08-02,"15,366,106","2,707,287,048",177.5,177.5,175.5,176.0,-1.00,"6,097"
2016-08-03,"21,652,236","3,745,324,328",172.5,174.0,172.0,172.5,-3.50,"8,267"
2016-08-04,"14,292,159","2,481,942,916",173.0,174.5,172.5,174.5,+2.00,"4,503"
2016-08-05,"25,803,777","4,555,686,581",175.0,177.5,174.0,177.0,+2.50,"8,212"
2016-08-08,"16,241,757","2,882,438,800",178.0,178.0,176.5,178.0,+1.00,"5,032"
2016-08-09,"16,443,465","2,940,137,770",178.5,179.5,177.0,178.5,+0.50,"6,767"
2016-08-10,"19,307,662","3,453,612,114",179.0,179.5,178.0,179.5,+1.00,"5,979"
2016-08-11,"28,216,223","4,982,106,809",177.5,178.0,175.5,176.5,-3.00,"9,250"
2016-08-12,"23,986,752","4,264,514,880",178.5,178.5,177.0,177.5,+1.00,"7,860"
2016-08-15,"13,660,192","2,438,220,101",178.5,179.0,177.5,179.0,+1.50,"4,907"
2016-08-16,"34,284,274","6,042,810,224",178.0,179.0,175.0,175.5,-3.50,"10,692"
2016-08-17,"24,169,622","4,272,164,742",177.0,177.5,176.0,177.0,+1.50,"8,245"
2016-08-18,"27,899,726","4,897,229,556",176.0,176.5,175.0,176.0,-1.00,"9,690"
2016-08-19,"23,496,710","4,116,962,848",177.0,177.5,174.0,174.5,-1.50,"8,233"
2016-08-22,"21,822,066","3,765,989,158",173.0,174.0,171.5,173.0,-1.50,"7,785"
2016-08-23,"21,467,596","3,742,518,814",174.0,175.0,173.5,174.0,+1.00,"6,651"
2016-08-24,"12,532,486","2,182,702,578",175.0,175.5,173.5,173.5,-0.50,"4,272"
2016-08-25,"23,973,648","4,223,271,748",175.0,177.0,174.5,177.0,+3.50,"8,613"
2016-08-26,"15,804,932","2,788,761,532",175.0,177.0,175.0,177.0, 0.00,"4,529"
2016-08-29,"16,967,254","2,980,249,547",175.0,177.0,174.0,176.5,-0.50,"5,102"
2016-08-30,"19,752,234","3,452,895,298",176.0,176.5,174.0,174.5,-2.00,"5,559"
2016-08-31,"42,461,245","7,408,331,135",176.5,177.0,174.5,176.0,+1.50,"6,850"
2016-09-01,"26,101,335","4,486,398,290",176.0,176.0,173.0,173.5,-2.50,"7,279"
2016-09-02,"19,489,130","3,368,711,120",176.5,176.5,174.0,174.5,+1.00,"6,315"
2016-09-05,"27,982,906","4,884,204,996",176.5,177.5,176.5,176.5,+2.00,"6,513"
2016-09-06,"29,646,892","5,218,919,616",177.0,179.0,176.5,179.0,+2.50,"9,498"
2016-09-07,"50,851,477","9,311,446,211",180.5,185.0,180.0,184.0,+5.00,"19,497"
2016-09-08,"30,307,949","5,555,013,307",182.5,184.5,182.5,183.0,-1.00,"10,923"
2016-09-09,"30,635,512","5,518,555,160",181.0,181.0,179.5,179.5,-3.50,"8,177"
2016-09-10,"15,470,223","2,747,098,264",177.0,179.0,176.0,178.0,-1.50,"5,804"
2016-09-12,"42,751,708","7,504,512,206",177.5,177.5,174.0,175.0,-3.00,"14,891"
2016-09-13,"38,438,582","6,736,154,003",176.5,176.5,173.5,175.0, 0.00,"11,379"
2016-09-14,"52,966,216","9,216,408,104",174.0,176.0,173.5,173.5,-1.50,"11,689"
2016-09-19,"57,296,972","10,375,685,848",179.5,183.0,178.5,182.5,+9.00,"19,155"
2016-09-20,"23,647,416","4,319,888,712",182.0,183.5,181.5,183.0,+0.50,"8,140"
2016-09-21,"26,261,794","4,805,884,782",181.0,184.0,180.5,184.0,+1.00,"8,483"
2016-09-22,"21,213,260","3,921,937,500",185.0,185.5,183.5,185.5,+1.50,"8,939"
2016-09-23,"23,141,189","4,313,995,664",185.0,187.5,184.5,187.5,+2.00,"9,042"
2016-09-26,"25,218,996","4,635,639,758",183.5,185.0,183.0,183.0,-4.50,"7,882"
2016-09-29,"57,778,769","10,764,097,342",185.5,187.5,185.5,185.5,+2.50,"15,213"
2016-09-30,"45,163,412","8,309,463,356",185.5,186.5,182.5,182.5,-3.00,"11,548"
2016-10-03,"18,987,856","3,525,971,989",186.0,186.5,184.5,186.0,+3.50,"6,733"
2016-10-04,"17,139,682","3,191,090,272",185.0,187.0,185.0,187.0,+1.00,"6,392"
2016-10-05,"19,144,379","3,549,073,494",186.0,186.0,184.5,186.0,-1.00,"6,115"
2016-10-06,"15,715,729","2,928,528,801",185.0,187.5,185.0,187.5,+1.50,"6,847"
2016-10-07,"15,870,415","2,969,715,475",188.0,188.0,186.0,188.0,+0.50,"6,887"
2016-10-11,"31,107,793","5,874,765,484",191.0,191.0,186.0,187.5,-0.50,"10,879"
2016-10-12,"24,592,212","4,625,439,668",186.5,190.0,186.0,189.5,+2.00,"7,805"
2016-10-13,"40,728,212","7,675,208,676",190.5,191.0,187.0,188.5,-1.00,"13,817"
2016-10-14,"34,340,209","6,450,978,969",187.0,189.0,186.5,188.0,-0.50,"13,583"
2016-10-17,"37,878,270","7,051,992,670",186.5,187.5,185.0,186.5,-1.50,"9,908"
2016-10-18,"40,651,809","7,582,450,283",186.5,187.0,185.5,187.0,+0.50,"8,180"
2016-10-19,"38,143,867","7,206,475,473",187.5,189.5,187.5,189.5,+2.50,"8,834"
2016-10-20,"15,736,203","2,989,556,440",189.5,190.5,189.0,190.5,+1.00,"4,787"
2016-10-21,"22,316,844","4,246,605,266",191.0,192.0,188.5,188.5,-2.00,"8,198"
2016-10-24,"14,381,349","2,742,131,352",191.0,191.0,189.5,191.0,+2.50,"5,860"
2016-10-25,"19,145,940","3,680,309,682",192.0,193.0,191.0,193.0,+2.00,"7,455"
2016-10-26,"24,885,036","4,758,575,792",190.5,192.5,190.5,191.5,-1.50,"7,594"
2016-10-27,"26,883,192","5,089,143,513",191.5,191.5,188.5,188.5,-3.00,"9,385"
2016-10-28,"33,106,885","6,268,990,744",189.5,190.0,188.5,189.5,+1.00,"6,562"
2016-10-31,"25,830,651","4,871,340,189",189.0,190.5,186.5,188.5,-1.00,"6,560"
2016-11-01,"15,128,851","2,854,597,839",188.5,189.5,187.5,189.5,+1.00,"5,917"
2016-11-02,"16,529,619","3,085,447,900",187.5,188.0,186.0,186.0,-3.50,"7,380"
2016-11-03,"25,531,563","4,724,824,155",185.5,186.5,184.5,184.5,-1.50,"7,976"
2016-11-04,"15,107,076","2,791,857,480",184.5,186.0,184.0,184.5, 0.00,"7,260"
2016-11-07,"21,430,225","4,023,208,624",186.5,189.0,186.0,189.0,+4.50,"7,934"
2016-11-08,"15,954,387","3,011,077,756",190.0,190.0,188.0,188.5,-0.50,"6,225"
2016-11-09,"55,579,000","10,245,544,000",190.0,190.5,182.0,182.0,-6.50,"22,278"
2016-11-10,"38,869,432","7,258,713,102",187.0,188.0,185.5,185.5,+3.50,"13,292"
2016-11-11,"67,636,187","12,291,321,069",181.5,183.0,181.0,181.5,-4.00,"19,522"
2016-11-14,"48,032,589","8,680,850,609",181.0,182.0,180.0,180.5,-1.00,"14,717"
2016-11-15,"33,528,517","6,055,348,577",179.5,182.0,179.0,180.0,-0.50,"11,312"
2016-11-16,"35,293,770","6,403,374,640",180.5,183.0,180.0,180.0, 0.00,"10,900"
2016-11-17,"23,256,023","4,214,237,980",182.0,182.5,180.5,181.5,+1.50,"5,234"
2016-11-18,"23,731,433","4,291,503,493",181.5,181.5,180.0,181.0,-0.50,"6,949"
2016-11-21,"15,622,673","2,824,317,313",180.5,181.5,180.0,181.0, 0.00,"6,391"
2016-11-22,"31,348,118","5,758,734,362",182.0,185.0,181.5,184.0,+3.00,"10,086"
2016-11-23,"23,068,606","4,278,324,376",184.5,186.5,184.0,185.5,+1.50,"9,806"
2016-11-24,"19,098,768","3,505,303,784",184.0,185.0,183.0,183.0,-2.50,"6,354"
2016-11-25,"10,226,870","1,866,763,623",182.5,183.5,182.0,182.0,-1.00,"4,117"
2016-11-28,"22,360,419","4,097,502,666",181.5,184.0,181.5,184.0,+2.00,"6,548"
2016-11-29,"26,894,638","4,930,405,401",183.5,185.0,182.0,182.0,-2.00,"6,259"
2016-11-30,"54,053,279","9,882,147,890",181.5,183.0,181.5,183.0,+1.00,"5,767"
2016-12-01,"13,923,341","2,540,480,903",182.0,183.0,181.5,183.0, 0.00,"6,514"
2016-12-02,"53,946,366","9,634,395,330",179.0,179.5,178.0,178.0,-5.00,"21,618"
2016-12-05,"32,249,536","5,771,614,169",178.0,180.0,178.0,179.0,+1.00,"10,198"
2016-12-06,"27,728,861","5,051,414,702",181.0,183.0,180.5,182.0,+3.00,"10,430"
2016-12-07,"14,529,260","2,645,149,219",183.0,183.5,181.5,181.5,-0.50,"5,127"
2016-12-08,"27,276,757","5,030,766,288",184.0,185.5,183.0,185.5,+4.00,"11,258"
2016-12-09,"24,890,768","4,618,750,580",186.0,186.0,184.5,186.0,+0.50,"8,116"
2016-12-12,"18,817,929","3,494,579,936",186.0,187.0,184.0,185.0,-1.00,"6,853"
2016-12-13,"23,692,594","4,398,859,330",186.5,186.5,184.5,186.0,+1.00,"7,561"
2016-12-14,"16,768,971","3,131,823,106",186.5,187.5,185.5,187.5,+1.50,"6,485"
2016-12-15,"24,244,941","4,508,246,366",185.0,187.5,184.5,187.0,-0.50,"6,135"
2016-12-16,"36,266,938","6,720,634,530",185.5,187.0,185.0,185.0,-2.00,"7,994"
2016-12-19,"20,553,355","3,763,429,465",184.0,184.5,182.5,182.5,-2.50,"7,956"
2016-12-20,"24,243,414","4,394,840,051",181.0,182.5,180.0,182.5, 0.00,"10,223"
2016-12-21,"32,234,176","5,828,554,894",181.0,182.0,180.0,180.0,-2.50,"11,377"
2016-12-22,"26,509,271","4,758,580,950",180.0,180.5,179.0,179.0,-1.00,"10,768"
2016-12-23,"24,376,885","4,359,360,001",179.0,180.0,178.5,178.5,-0.50,"9,298"
2016-12-26,"5,694,358","1,021,265,940",179.0,180.0,179.0,179.5,+1.00,"3,404"
2016-12-27,"8,276,087","1,488,495,160",180.0,180.5,179.5,180.0,+0.50,"4,246"
2016-12-28,"21,441,126","3,896,591,783",181.0,182.0,180.5,182.0,+2.00,"7,026"
2016-12-29,"30,211,764","5,453,513,284",180.0,181.5,180.0,180.0,-2.00,"10,947"
2016-12-30,"36,748,382","6,647,442,778",181.0,182.5,180.0,181.5,+1.50,"11,638"
2017-01-03,"23,550,783","4,300,648,272",181.5,183.5,181.0,183.0,+1.50,"8,743"
2017-01-04,"24,482,374","4,478,699,942",183.0,184.0,181.5,183.0, 0.00,"8,476"
2017-01-05,"21,373,561","3,913,389,163",182.0,183.5,181.5,183.5,+0.50,"8,297"
2017-01-06,"23,120,808","4,250,912,732",184.0,184.5,183.5,184.0,+0.50,"9,659"
2017-01-09,"18,583,788","3,419,409,204",184.0,185.0,183.0,184.0, 0.00,"5,759"
2017-01-10,"20,691,305","3,811,496,280",184.5,185.5,183.5,184.0, 0.00,"7,831"
2017-01-11,"29,747,168","5,438,136,536",185.0,185.0,181.5,182.0,-2.00,"10,509"
2017-01-12,"48,599,502","8,959,263,194",182.5,185.5,182.5,184.5,+2.50,"13,220"
2017-01-13,"53,089,358","9,622,624,651",180.5,182.5,180.5,181.5,-3.00,"16,366"
2017-01-16,"30,878,049","5,545,432,320",180.0,180.5,179.0,179.5,-2.00,"13,441"
2017-01-17,"13,207,419","2,386,575,839",180.5,181.0,179.5,181.0,+1.50,"5,771"
2017-01-18,"23,810,637","4,292,682,797",180.5,181.0,179.5,181.0, 0.00,"7,783"
2017-01-19,"25,935,613","4,673,783,621",179.5,181.0,179.5,180.5,-0.50,"8,400"
2017-01-20,"42,317,086","7,658,563,990",181.0,181.5,180.5,181.0,+0.50,"7,803"
2017-01-23,"58,299,156","10,699,572,592",182.5,185.0,182.5,185.0,+4.00,"13,560"
2017-01-24,"72,014,239","13,356,900,945",185.0,186.5,184.5,185.5,+0.50,"14,227"
2017-02-02,"153,703,780","28,731,441,750",188.0,188.5,184.0,184.5,-1.00,"21,047"
2017-02-03,"30,387,652","5,604,884,683",186.0,186.0,183.5,184.5, 0.00,"8,079"
2017-02-06,"29,702,832","5,476,151,588",184.5,185.5,184.0,184.5, 0.00,"8,330"
2017-02-07,"23,981,988","4,418,689,272",183.5,185.0,183.0,184.5, 0.00,"8,712"
2017-02-08,"45,607,272","8,371,548,478",183.5,184.5,183.0,183.5,-1.00,"8,245"
2017-02-09,"23,419,788","4,320,161,722",184.0,185.5,183.5,184.0,+0.50,"6,639"
2017-02-10,"49,257,380","9,113,650,300",184.5,185.5,184.0,185.5,+1.50,"9,566"
2017-02-13,"26,155,819","4,904,437,753",186.5,188.0,186.5,187.5,+2.00,"10,124"
2017-02-14,"46,716,940","8,798,947,193",189.0,190.0,187.5,187.5, 0.00,"11,413"
2017-02-15,"39,928,274","7,528,270,012",187.0,189.5,186.5,189.0,+1.50,"12,905"
2017-02-16,"28,371,087","5,360,502,302",190.0,190.5,188.0,189.0, 0.00,"9,035"
2017-02-17,"20,407,880","3,870,482,337",190.0,190.5,189.0,189.5,+0.50,"7,390"
2017-02-18,"3,517,102","667,392,778",190.0,190.5,189.5,189.5, 0.00,"1,771"
2017-02-20,"13,280,401","2,523,599,428",190.0,190.5,189.5,190.0,+0.50,"6,466"
2017-02-21,"31,987,532","6,058,373,156",190.0,190.0,188.5,190.0, 0.00,"8,646"
2017-02-22,"26,144,905","4,946,742,296",190.5,191.0,188.5,188.5,-1.50,"6,199"
2017-02-23,"36,095,621","6,809,495,260",188.0,189.5,187.0,188.5, 0.00,"7,885"
2017-02-24,"26,177,021","4,945,608,983",187.5,190.5,187.5,189.0,+0.50,"7,417"
2017-03-01,"48,263,273","9,041,728,541",188.5,188.5,186.0,186.0,-3.00,"12,019"
2017-03-02,"40,879,671","7,603,470,296",188.0,188.5,185.0,186.0, 0.00,"12,567"
2017-03-03,"28,213,610","5,199,920,850",184.5,185.0,184.0,184.0,-2.00,"11,570"
2017-03-06,"12,633,329","2,321,087,036",184.0,184.5,183.5,183.5,-0.50,"5,831"
2017-03-07,"22,816,387","4,214,029,230",184.0,185.5,184.0,185.5,+2.00,"5,824"
2017-03-08,"38,657,077","7,217,763,409",186.0,188.0,185.5,187.0,+1.50,"9,614"
2017-03-09,"31,119,469","5,750,011,305",185.5,186.0,184.0,184.5,-2.50,"12,394"
2017-03-10,"24,886,297","4,569,391,905",184.0,184.5,183.0,183.5,-1.00,"10,065"
2017-03-13,"11,025,355","2,048,482,530",185.0,186.5,185.0,186.5,+3.00,"4,141"
2017-03-14,"24,373,221","4,564,713,486",188.0,188.0,186.0,186.0,-0.50,"7,773"
2017-03-15,"14,147,168","2,634,475,248",185.5,187.0,185.5,186.5,+0.50,"4,952"
2017-03-16,"32,452,964","6,143,253,446",188.0,190.0,188.0,190.0,+3.50,"15,071"
2017-03-17,"38,698,064","7,377,279,160",189.5,191.5,189.0,191.5,+1.50,"10,731"
2017-03-20,"16,531,620","3,154,243,641",191.5,191.5,189.5,191.5, 0.00,"6,790"
2017-03-21,"33,662,234","6,523,324,906",192.0,195.0,191.5,195.0,+3.50,"13,192"
2017-03-22,"27,766,559","5,349,879,407",192.5,193.5,191.5,193.5,-1.50,"9,435"
2017-03-23,"18,831,295","3,628,401,625",192.0,193.5,192.0,193.5, 0.00,"6,052"
2017-03-24,"17,722,202","3,408,016,684",192.0,193.0,192.0,192.5,-1.00,"5,225"
2017-03-27,"29,867,998","5,766,195,556",194.5,194.5,192.0,193.0,+0.50,"6,963"
2017-03-28,"39,522,318","7,662,549,266",195.0,195.0,192.5,194.5,+1.50,"9,380"
2017-03-29,"33,839,400","6,501,685,654",194.5,194.5,191.0,191.5,-3.00,"11,340"
2017-03-30,"30,716,971","5,884,771,607",192.5,193.0,190.5,191.5, 0.00,"9,900"
2017-03-31,"33,996,900","6,457,321,080",191.0,192.0,189.0,189.0,-2.50,"10,225"
2017-04-05,"45,116,406","8,656,195,632",189.5,193.0,189.5,193.0,+4.00,"14,224"
2017-04-06,"17,417,037","3,337,417,368",193.0,193.0,191.0,191.5,-1.50,"6,309"
2017-04-07,"19,066,095","3,624,732,655",192.0,192.0,188.5,191.0,-0.50,"7,861"
2017-04-10,"17,388,929","3,307,523,455",191.0,191.5,189.5,190.0,-1.00,"6,803"
2017-04-11,"9,788,922","1,862,488,347",190.0,191.0,189.0,191.0,+1.00,"3,348"
2017-04-12,"17,418,048","3,321,982,188",190.5,191.5,190.0,191.0, 0.00,"5,778"
2017-04-13,"14,796,174","2,829,915,284",189.5,192.0,189.5,191.5,+0.50,"5,705"
2017-04-14,"31,317,585","5,909,582,565",189.5,189.5,188.0,189.0,-2.50,"12,442"
2017-04-17,"17,111,522","3,223,517,863",189.0,189.0,187.5,187.5,-1.50,"7,470"
2017-04-18,"28,732,770","5,411,365,190",188.0,189.5,187.5,188.0,+0.50,"6,174"
2017-04-19,"31,171,199","5,828,201,425",187.5,187.5,186.5,186.5,-1.50,"9,427"
2017-04-20,"32,697,485","6,118,457,114",186.5,188.0,186.5,187.0,+0.50,"6,751"
2017-04-21,"19,034,232","3,603,058,600",187.5,190.0,187.5,190.0,+3.00,"6,966"
2017-04-24,"29,572,675","5,612,973,548",191.0,191.5,188.5,190.0, 0.00,"5,428"
2017-04-25,"31,952,889","6,096,631,799",190.5,192.0,189.5,192.0,+2.00,"10,510"
2017-04-26,"31,119,972","5,951,704,052",192.0,192.0,190.5,191.0,-1.00,"10,342"
2017-04-27,"35,812,934","6,877,484,808",192.0,193.0,190.5,193.0,+2.00,"9,859"
2017-04-28,"38,381,021","7,446,882,120",193.5,194.5,193.0,194.5,+1.50,"11,671"
2017-05-02,"45,851,963","9,053,856,108",198.5,199.0,195.5,196.5,+2.00,"15,718"
2017-05-03,"27,240,962","5,390,698,304",198.0,198.5,197.0,198.0,+1.50,"9,259"
2017-05-04,"22,194,084","4,394,409,518",198.5,199.0,197.0,198.0, 0.00,"8,787"
2017-05-05,"17,618,358","3,484,019,026",197.0,198.5,197.0,197.5,-0.50,"6,078"
2017-05-08,"39,591,009","7,943,498,809",199.0,202.5,199.0,202.5,+5.00,"15,190"
2017-05-09,"48,285,324","9,920,879,512",205.5,207.0,203.5,203.5,+1.00,"15,467"
2017-05-10,"31,075,759","6,369,713,620",204.0,206.0,204.0,205.5,+2.00,"11,094"
2017-05-11,"44,286,097","9,144,772,197",204.5,208.5,204.0,207.5,+2.00,"16,478"
2017-05-12,"25,507,045","5,246,098,865",205.0,207.0,205.0,206.0,-1.50,"7,515"
2017-05-15,"25,922,334","5,324,070,590",204.0,206.0,204.0,206.0, 0.00,"8,141"
2017-05-16,"36,604,672","7,468,111,624",205.0,205.0,203.5,204.5,-1.50,"11,066"
2017-05-17,"22,606,380","4,599,735,640",203.0,204.0,203.0,204.0,-0.50,"9,323"
2017-05-18,"22,490,217","4,559,780,051",202.5,204.0,201.5,203.5,-0.50,"6,983"
2017-05-19,"17,163,108","3,490,280,961",203.5,204.5,202.5,203.0,-0.50,"6,014"
2017-05-22,"17,419,705","3,554,245,920",203.5,205.0,203.0,205.0,+2.00,"5,278"
2017-05-23,"23,028,298","4,738,103,907",205.0,207.0,204.5,205.0, 0.00,"7,003"
2017-05-24,"18,307,715","3,760,309,975",205.0,206.0,205.0,205.5,+0.50,"5,141"
2017-05-25,"26,088,748","5,388,004,408",206.0,207.0,205.5,207.0,+1.50,"7,406"
2017-05-26,"32,976,727","6,794,923,568",205.0,207.0,205.0,207.0, 0.00,"8,059"
2017-05-31,"67,935,145","13,853,122,715",206.5,207.0,203.0,203.0,-4.00,"11,757"
2017-06-01,"29,623,649","6,096,361,694",205.0,207.0,204.5,207.0,+4.00,"6,374"
2017-06-02,"23,265,323","4,845,442,265",208.5,209.0,207.5,209.0,+2.00,"7,429"
2017-06-03,"1,535,230","320,348,914",209.0,209.0,208.0,209.0, 0.00,"1,078"
2017-06-05,"22,545,164","4,746,962,354",209.5,212.0,209.0,212.0,+3.00,"8,931"
2017-06-06,"15,382,025","3,243,804,586",210.5,211.5,210.5,210.5,-1.50,"5,541"
2017-06-07,"34,729,326","7,342,424,736",212.0,212.5,210.0,211.5,+1.00,"8,034"
2017-06-08,"21,654,488","4,599,496,993",212.0,213.0,211.5,213.0,+1.50,"7,926"
2017-06-09,"35,190,159","7,505,851,237",214.5,215.0,212.0,212.0,-1.00,"10,657"
2017-06-12,"63,111,746","13,135,046,554",207.0,210.0,207.0,207.5,-4.50,"22,473"
2017-06-13,"49,983,303","10,381,567,507",207.0,208.5,206.5,208.0,+0.50,"13,236"
2017-06-14,"39,083,899","8,113,132,831",208.5,209.5,206.0,207.0,-1.00,"11,304"
2017-06-15,"19,486,457","4,046,560,581",207.5,208.0,207.0,208.0,+1.00,"6,497"
2017-06-16,"32,856,536","6,902,455,266",207.5,212.0,207.0,211.5,+3.50,"9,683"
2017-06-19,"17,489,571","3,712,290,873",211.0,213.0,210.5,213.0,+1.50,"5,658"
2017-06-20,"28,784,100","6,229,988,043",215.0,218.0,214.5,216.5,+3.50,"9,135"
2017-06-21,"45,384,482","9,793,828,804",216.0,217.0,214.5,215.5,-1.00,"12,233"
2017-06-22,"26,094,649","5,674,049,232",217.0,218.0,216.5,218.0,+2.50,"7,559"
2017-06-23,"39,686,091","8,627,393,668",218.0,218.5,217.0,217.0,-1.00,"14,539"
2017-06-26,"60,140,797","12,848,925,735",212.0,215.0,212.0,215.0,X0.00,"20,653"
2017-06-27,"44,504,785","9,437,315,205",214.0,214.0,211.0,211.5,-3.50,"17,122"
2017-06-28,"52,273,921","10,919,812,400",209.5,210.0,208.0,208.5,-3.00,"15,953"
2017-06-29,"27,049,234","5,678,566,197",210.5,210.5,208.5,210.0,+1.50,"8,431"
2017-06-30,"31,709,978","6,580,047,422",206.5,208.5,206.5,208.5,-1.50,"9,805"
2017-07-03,"21,066,605","4,382,736,445",207.5,209.0,207.0,209.0,+0.50,"7,037"
2017-07-04,"21,592,272","4,476,915,676",208.0,208.5,207.0,207.0,-2.00,"8,990"
2017-07-05,"23,463,030","4,868,199,460",207.0,208.5,206.5,208.5,+1.50,"7,278"
2017-07-06,"15,260,726","3,166,474,008",208.0,208.5,207.0,207.5,-1.00,"4,473"
2017-07-07,"21,567,705","4,449,245,335",207.0,207.5,205.5,206.0,-1.50,"8,234"
2017-07-10,"13,326,526","2,749,724,552",206.5,207.0,206.0,206.0, 0.00,"5,812"
2017-07-11,"34,593,975","7,275,696,778",208.0,212.0,207.5,212.0,+6.00,"11,217"
2017-07-12,"26,887,728","5,690,155,100",211.0,212.5,210.5,210.5,-1.50,"9,582"
2017-07-13,"50,136,849","10,735,533,186",212.0,216.0,211.5,214.5,+4.00,"16,903"
2017-07-14,"22,364,167","4,773,890,099",213.0,214.5,212.0,213.0,-1.50,"9,330"
2017-07-17,"21,400,126","4,566,620,338",215.0,215.5,211.5,213.0, 0.00,"8,537"
2017-07-18,"18,756,453","3,998,545,790",213.0,214.0,212.0,214.0,+1.00,"8,905"
2017-07-19,"20,661,381","4,428,023,668",212.5,215.0,212.5,214.5,+0.50,"11,699"
2017-07-20,"20,795,770","4,468,108,550",215.0,215.5,214.0,215.5,+1.00,"8,261"
2017-07-21,"15,422,136","3,302,914,894",214.0,215.0,213.5,214.0,-1.50,"7,558"
2017-07-24,"20,002,702","4,279,712,228",213.5,214.5,213.0,214.5,+0.50,"6,805"
2017-07-25,"13,853,196","2,965,264,666",214.0,214.5,213.5,214.0,-0.50,"4,836"
2017-07-26,"15,900,563","3,393,269,119",215.0,215.0,212.5,213.0,-1.00,"5,219"
